437,Charming East Village One Bedroom Flat,"First floor unit of a 2 family house.  Lots of character , not a vanilla condo.  5 rooms with 2 bdrm w porch and yard. Wi-Fi and sat TV. Well equipped kitchen.10 min ( 5 blocks) walk to Blue Line (Wood Island or 1 block to bus 120), beach, The comfort of home!! Nice beach, tennis courts, kids playground, bike rentals all within walking distance. Early morning flight, wake up right next to Logan Airport.  Seaport District, Fenway Park, Theater District. Easy access.",NewYork,"Northwest 56th Street, Seattle, WA 98107, United States",40.72828,-73.98801,2,197466,235030,37564,3.8,,,
438,Manhattan Room,"Friendly neighborhood, close to T, plenty of street parking.",NewYork,"NW 60th St, Seattle, WA 98107, United States",40.76865,-73.95058,4,209836,247400,37564,3.8,,,
439,Little King of Queens,"Our 425 sf apartment is quiet, private, and ideally situated in the heart of JP-a 4 min. walk to the Orange Line subway and buses. It offers a super comfortable bed, a full size bath, and all the necessities-wifi, cable TV, kitchenette with Nespresso, dining nook, and free on-street parking",NewYork,"Northwest 59th Street, Seattle, WA 98107, United States",40.75038,-73.90334,2,49026,86590,37564,3.8,,,
440,Fort Greene Retreat on the Park,"Friendly neighborhood, close to T, plenty of street parking.",NewYork,"Northwest 56th Street, Seattle, WA 98107, United States",40.6932,-73.97267,2,79951,117515,37564,3.8,,,
441,Beautiful Meatpacking District Loft,"Upscale Area-Center Boston-Hynes Convention Ctr, Hotels: Marriott, Copley Plaza, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter, Green, Silver & Orange MBTA local trains, Airport Bus, Newbury St. Shopping, restaurants, Theatre, Hospitals, Park, Midtown, 10 min, Berkeley Music College, Northeastern Univ, Simmons College, NE Conservatory 5 min, Financial District 15 mins. Prudential Offices/Shopping 2 min, Copley Place Mall 3 min, John Hancock, Liberty Mutual-Marathon Finish Line 5 mins away.",NewYork,"Northwest 56th Street, Seattle, WA 98107, United States",40.74138,-74.00197,1,147986,185550,37564,3.8,,,
442,Cozy 2 BR in Williamsburg,"UpscaleBoston-Hynes Convention Ctr, Hotels: Marriott, Copley, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter rail, Green, Silver & Orange local trains, Airport Bus, Newbury St., theatre, Hospitals, 10 min, Berkeley, Northeastern, Simmons, NE Conservatory 5 min, Financial District 15 mins. Prudential Ctr. Offices/Shopping 2 mins., Copley Place 3 min-Marathon Finish Line 5 mins.  Regular Check-in 10 am-10 pm. $15 fee Late arrival.  Early Check-in 12 am - 6 am fee $25.00 Billed after arrival",NewYork,"Northwest 61st Street, Seattle, WA 98107, United States",40.71154,-73.96112,4,141801,179365,37564,3.8,,,
443,Spacious luminous apt Upper West NYC,"Traditional Brownstone on a tree lined street located 5 minutes walk form the Longwood Medical Area. Top floor duplex in a 3rd floor walk-up, 1 bedroom with full bath overlooking an open living room also with a full bath.   Laundry in the unit, eat in kitchen with granite counters and a deck off the bedroom. There is an offstreet parking spot available to rent for $150/month.",NewYork,"Northwest 60th Street, Seattle, WA 98107, United States",40.82915,-73.95136,6,98506,136070,37564,3.8,,,
444,Entire 2 Bedroom - Large & Sunny,"Upscale Area-Center Boston-Hynes Convention Ctr, Hotels: Marriott, Copley Plaza, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter, Green, Silver & Orange MBTA local trains, Airport Bus, Newbury St. Shopping, restaurants, Theatre, Hospitals, Park, Midtown, 10 min, Berkeley Music College, Northeastern Univ, Simmons College, NE Conservatory 5 min, Financial District 15 mins. Prudential Offices/Shopping 2 min, Copley Place Mall 3 min, John Hancock, Liberty Mutual-Marathon Finish Line 5 mins away.",NewYork,"Northwest 56th Street, Seattle, WA 98107, United States",40.71851,-73.98892,2,314981,352545,37564,3.8,,,
445,"Sunny, Spacious Top Floor Haven","Our neighborhood is 10 miles away to Downtown Boston, going there by T could be a lengthy trip. You need 20 min. by bus to T station and 25 min. by subway T  to Downtown. Bus stop is at the street corner. Driving is better approach in the winter. 我们的房子离波士顿市中心直线距离10英里, 开车不堵车的情况下去市中心要半小时, 坐地铁要50分钟到一小时｡出门拐角有一个汽车站, 上下班时间每15分钟一班车到地铁站澄线终点森林山(Forest Hill),坐汽车的时间约需15分钟,从森林山地铁站到波士顿市中心(downtown crossing)约需25分钟｡冬天开车是最好的选择, 因为有时公交车不太准时｡我们有公交车的时刻表｡需要请咨询｡ 我们为客人提供免费停车和网络",NewYork,"Northwest 60th Street, Seattle, WA 98107, United States",40.65401,-73.96323,2,123246,160810,37564,3.8,,,
446,Private room Great Deal at Lower East Side,"***Please note if you require both rooms for 2 people you will need to book as 3***** This master suite [The Lion] has a separate room within the room for a third person with a twin bed. A comfortable California KING sized bed , a flat screen Smart TV, skylights (with blinds). Velvet curtains darken the room for deep rest. Large en suite bathroom with walk in shower, whirlpool tub and dual sinks fully provisioned with shampoo, conditioner, shower gel and hair dryers. Walk to everything!",NewYork,"Seattle, WA 98107, United States",40.7114,-73.98794,4,78714,116278,37564,3.8,,,
447,perfect for a family or small group,"I have two private rooms that I rent individually on the top floor of my sunny, spacious, newly renovated four bedroom condo with a shared bath available for long-term stay. We are in front of the #51 bus stop that takes you to the commuter rail.",NewYork,"22nd Avenue Northwest, Seattle, WA 98107, United States",40.69723,-73.99268,2,952036,989600,37564,3.8,,,
448,2 bedroom Williamsburg Apt - Bedford L stop,"Upscale Area-Center Boston-Hynes Convention Ctr, Hotels: Marriott, Copley Plaza, Westin, Hilton, Sheraton, 5 buses, Amtrak, Commuter, Green, Silver & Orange MBTA local trains, Airport Bus, Newbury St. Shopping, restaurants, Theatre, Hospitals, Park, Midtown, 10 min, Berkeley Music College, Northeastern Univ, Simmons College, NE Conservatory 5 min, Financial District 15 mins. Prudential Offices/Shopping 2 min, Copley Place Mall 3 min, John Hancock, Liberty Mutual-Marathon Finish Line 5 mins away.",NewYork,"24th Avenue Northwest, Seattle, WA 98107, United States",40.71833,-73.95748,4,92321,129885,37564,3.8,,,
449,Oh glorious spring!,"Live like a townie. Jamaica Plain loft with 2 proper beds (queen and twin), 2 futons. 18 foot ceilings make for an airy open bright space. local parks. 2 blocks from the subway, minutes from downtown Boston!!",NewYork,"Northwest 58th Street, Seattle, WA 98107, United States",40.72334,-73.9844,1,36656,74220,37564,3.8,,,
450,Great Location for NYC,"An excellent hotel alternative, the unit is situated in Boston's trendiest neighborhood. The South End offers many cafes, boutiques, playgrounds, restaurants/bars.  Theater, symphony, museums/art galleries, and beaches are within walking distance. ",NewYork,"Northwest 65th Street, Seattle, WA 98117, United States",40.72912,-73.98057,6,24286,61850,37564,3.8,,,
451,Cozy Bedroom in Williamsburg 3 BR,"Beautiful, sunny, lge one BR, 2nd floor, great location.  One king & one twin bed in BR; sleeper sofa and day bed in living area.  High speed internet, cable TV, DVD, AC, linens, towels, full kitchen and bath.  We offer digital cable TV, DVD and high speed Internet.   For your convenience, we provide linens and towels, and pots and pans, dishes and utensils in the kitchen.  The North End is close to everything - tourist attractions and lots of cozy cafes.",NewYork,"Northwest 57th Street, Seattle, WA 98107, United States",40.71156,-73.96218,2,67581,105145,37564,3.8,,,
452,Sunny room+Pvte office in huge loft,"Our cozy house, with a flower garden and porch in the front,  is located on a quiet street near the bus, the T(subway), grocery shopping and a variety of restaurants all within walking distance.  There is a full modern kitchen, front and back porch and a deck in the back. The house has two full baths and two bedrooms which will sleep 2 people each. In addition, we have a dining room and a comfortable living room for relaxing and watching TV.  Parking available on the street.",NewYork,"Northwest 60th Street, Seattle, WA 98107, United States",40.70032,-73.9383,4,42841,80405,37564,3.8,,,
453,Spacious Prospect Heights Apartment,"Coronavirus Precautions: Daily cleanings of all door knobs and other high touch surfaces in the common areas are being performed by the building. Cute little studio in the heart of it all. Located on Tremont Street, across street from Boston Common, the Theater District, and Downtown. Boston Registration #: STR423037",NewYork,"NW 63rd St, Seattle, WA 98107, United States",40.68233,-73.97261,7,124483,162047,37564,3.8,,,
454,"Large Parlor Room, Landmark Home 1 block to PRATT","Perfectly, centrally, located - just a ten min walk to the Charles River Esplanade. A short walk up the hill to the rear of the statehouse and Boston Common. Ten min walk to the North end and Fanieul Hall.  East facing bedroom for morning light, great west facing living room with outdoor balcony with bistro table for afternoon light.",NewYork,"24th Avenue Northwest, Seattle, WA 98117, United States",40.68634,-73.966,5,83662,121226,37564,3.8,,,
455,2-bed brownstone duplex + garden,"Our commitment to guest comfort and wellness is even more important during the spread of covid-19. In addition to providing a thoroughly customized modern space, we have added extra features to help guests maintain their health and cultivate calmness. Beyond our superior cleaning standards, we have incorporated CDC recommended measures. This is your restful retreat with social distance amist the hustle and bustle of the city.",NewYork,"Northwest 62nd Street, Seattle, WA 98107, United States",40.68035,-73.97162,2,271686,309250,37564,3.8,,,
456,Charming 1 bed GR8 WBurg LOCATION!,Beacon Hill,NewYork,"Northwest Market Street, Seattle, WA 98107, United States",40.70984,-73.95775,4,86136,123700,37564,3.8,,,
457,Sunny Apartment in Artist Home,Spacious room with a queen size bed and an ottoman that opens up to a single bed. This room comes with a shared bathroom. The windows face the street and overlook the yard. You can walk through our back yard to Boston's version of Malibu Beach.,NewYork,"Northwest 58th Street, Seattle, WA 98107, United States",40.70093,-73.92609,4,92321,129885,37564,3.8,,,
